id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
193645842,9769740296934,"Nồi lẩu chống dính Elmich EL-4403OL size 26cm có đường kính 26cm, cao 8.5cm. Thành nồi cao giúp đun được lượng nước lẩu nhiều hơn. Ngoài chức năng nấu lẩu, bạn có thể sử dụng nồi để xào, nấu, luộ Nồi...",449000,690000,,241000,35,6,,available,,1000,1000,,31627,Elmich
189558565,6114651058166,"Đặc điểm nổi bậtCốc đôi giữ nhiệt inox 304 Elmich EL8020 có thiết kế đơn giản nhưng nhờ được cấu tạo nhiều lớp và làm từ chất liệu cao cấp giúp cốc có khả năng giữ nhiệt tốt. Trong đó, thời gian giữ...",579000,579000,,0,0,13,,available,,1000,1000,,31627,Elmich
9977976,3579500104657,"Xoong Elmich Inox 304 Red Velvet  được cấu tạo với 5 lớp đáyQuai đinh tán, vung kính chịu nhiệt giúp dễ dàng quan sát thực phẩm khi đun nấuSản phẩm tiết kiệm năng lượng, sử dụng được trên tất cả ...",615000,1215000,,600000,49,9,,available,,1000,1000,,31627,Elmich
249253386,9014854169145,"Bộ nồi 5 đáy Inox 304 Elmich Celestin EL 3979 được làm từ chất liệu inox 304, an toàn cho sức khỏe, không giải phóng chất độc hạiCông nghệ đáy nồi 5 lớp tối ưu giúp truyền nhiệt nhanh, giữ nh...",1660000,1660000,,0,0,3,,available,,1000,1000,,31627,Elmich
163165152,3263412140754,Công nghệ mới 3 lớp liền thân Trimax ECO được sản xuất theo công nghệ mới với 3 lớp liền thân: lớp inox 304 bên trong cùng; nhôm nằm chính giữa và inox 430 bên ngoài.An toàn cho sức khỏeSản phẩm tu...,791000,1259000,,468000,37,10,,available,,1000,1000,,31627,Elmich
73124602,7494611465205,Đặc điểm nổi bậtBình Giữ Nhiệt Thép Không Gỉ Vacuum Bottle Lock&Lock LHC6180FU (800ml) thiết kế xách tay dễ dàng cho việc mang theo. Màu sắc nổi bật mang đển cảm giác trẻ trung khi sử dụng.Bình...,367000,677000,,310000,46,7000,,available,,1000,1000,,48077,LocknLock
83412126,2186358773080,"Đặc điểm nổi bậtBình Giữ Nhiệt Lock&Lock Energetic One-Touch Tumbler LHC3249 - 550ML với thiết kế nắp mở một chạm dễ dàng, chỉ cần đẩy nhẹ sang trái để mở khóa đồng thời mở nắp.Miệng cốc rộng d...",287000,528000,,241000,46,3509,,available,,1000,1000,,48077,LocknLock
53789448,6888275518789,   BẠN MUỐN MUA THÊM SẢN PHẨM KHÁC CỦA PARROTI Bộ lau nhà ProMax - Size LớnThùng rác Parroti BinCọ bồn cầu Parroti Silicon Bộ cây lau nhà thông minh tự vắt Parr...,419000,799000,,380000,48,3807,,available,,1000,1000,,746615,Parroti
99868980,5466758134944,"Đặc điểm nổi bậtBình Giữ Nhiệt Locknlock Bucket Tumbler LHC4269 có tay cầm chắc chắn thuận tiện mang đi.Nắp bình và lưới lọc được thiết kế có thể tháo rời, giúp dễ dàng vệ sinh.Nắp cũng được trang...",258000,473000,,215000,45,2259,,available,,1000,1000,,48077,LocknLock
1657931,2083613875744,"Đặc điểm nổi bậtVợt muỗi Sunhouse SHE-E200 có kiểu dáng gọn nhẹ kết hợp hài hòa giữa màu vàng và màu trắng tạo nên chiếc vợt vừa hiện đại, vừa đẹp mắt.Vợt có trọng lượng nhẹ nên rất dễ sử dụng và b...",76100,119000,,42900,36,1348,,available,,1000,1000,,41048,Sunhouse
193648049,8627029878591,"Bộ nồi inox liền khối Elmich Trimax ECO EL-8000 size 16, 18, 22cmTrimax ECO được sản xuất theo công nghệ mới với 3 lớp liền thân: lớp inox 304 bên trong cùng; nhôm nằm chính giữa và inox 430 ...",2020000,2650000,,630000,24,2,,available,,1000,1000,,31627,Elmich
46694285,8268375340905,"Nồi Inox Cao Cấp 3 Lớp Đáy Liền Tri-Max4 lớp cả thân đáy liền bắt nhiệt nhanh và tỏa nhiệt đều từ thành và đáy.Thực phẩm chín đều được đảm bảo dinh dưỡng, không gây cháy, dính sát thực phẩm.Chất l...",650000,819000,,169000,21,85,,available,,1000,1000,,31627,Elmich
57642329,3216639817507,"Nồi Inox 3 Lớp Cao Cấp Đáy Liền Elmich Tri-Max XS EL áp dụng công nghệ thân đáy liền 3 lớp siêu bền, Tri – Max XS bắt nhiệt nhanh, tỏa nhiệt đều từ cả thành và đáy, giúp thực phẩm dưới đáy không bị c...",917000,1079000,,162000,15,27,,available,,1000,1000,,31627,Elmich
163165150,8149222358342,"Cấu tạo 2 lớp thân đáy liền bắt nhiệt nhanh, tỏa nhiệt đềuBộ inox Elmich Tri-max baby EL3794 với phía ngoài cùng của chảo, quánh Trimax Baby là lớp inox 430 dày 0,5mm, đánh bóng gương, thuận tiện cho...",612000,839000,,227000,27,6,,available,,1000,1000,,31627,Elmich
189558569,6800906829047,"Bộ 3 nồi có kích thước: 16,20,24cmLàm bằng hợp kim nhôm nguyên chất, bên trong phủ sơn chống dính whitford xylan màu đá đen vân trắng không giải phóng chất PFOA gây ung thư, chịu nhiệt lên đến 250 độ...",1050000,1790000,,740000,41,11,,available,,1000,1000,,31627,Elmich
84566545,3448170956202,Ổ cắm đa năng USB Nakagami công nghệ Nhật Bản. Sản phẩm ổ cắm điện Nakagami có thiết kế kiểu dáng nhỏ gọn có thể sử dụng đa năng cho nhiều vị trí trong gia đình bạn. Thiết kế bao gồm 2 lỗ cắm USB và ...,155000,155000,,0,0,1032,,available,,1000,1000,,290071,Nakagami
58804363,7785294673323,"Lực băm nghiền mạnh nhờ hoạt động bằng phương pháp xoay và ba lưỡi dao bằng thép không gỉ.Nếu bạn kéo thanh kéo nhiều lần, ba lưỡi dao sẽ quay nhanh và băm đều rau củ.Lưỡi dao bằng thép không gỉ k...",92900,171000,,78100,46,2829,,available,,1000,1000,,48077,LocknLock
169848307,5925025693801,Sản phẩm Kệ Treo Tường Định Tuyến Wifi - IG407 IGA là một món hàng nội thất trang trí nhỏ gọn tiện lợi dành cho phòng khách nhà bạn.Kệ gỗ wifi treo tường chứa thiết bị phát sóng wifi sẽ tô ...,56000,60000,,4000,7,427,,available,,1000,1000,,523789,IGA
71890908,5955369732589,Thùng giặt bằng nhựa chắc chắnBộ lau nhà xoay 360 độ SUNHOUSE KS-CL330S được thiết kế tiện dụng với thùng vắt làm bằng nhựa tổng hợp với 2 màu sắc bắt mắt là xanh lá cây và màu tím. Kích thước phù hợ...,269000,406000,,137000,34,652,,available,,1000,1000,,41048,Sunhouse
92453371,3250524762385,"- Áo mưa có kiểu dáng hết khổ to rộng, được thiết kế thêm túi đựng nên dễ dàng gấp gọn bảo quản.                                         - Mặt trước có bóng kính trong suốt cho đèn xe, tiện dụng k...",130000,130000,,0,0,191,,available,,1000,1000,,837855,XUDI
193648050,2081126730324,"Bộ nồi inox liền khối Elmich Trimax ECO EL-8004 size 18, 20, 26, chảo 26cmTrimax ECO được sản xuất theo công nghệ mới với 3 lớp liền thân: lớp inox 304 bên trong cùng; nhôm nằm chính giữa và inox...",2540000,3939000,,1399000,36,4,,available,,1000,1000,,31627,Elmich
57642340,4147757596250,"Quánh Inox 2 Lớp Chống Dính Đáy Liền Elmich Tri-Max với công nghệ thân đáy liền 2lớp siêu bền, Tri – Max bắt nhiệt nhanh, tỏa nhiệt đều từ cả thành và đáy, giúp thực phẩm dưới đáy không bị cháy sát mà...",482000,615000,,133000,22,22,,available,,1000,1000,,31627,Elmich
193648055,6812371671091,Trimax ECO được sản xuất theo công nghệ mới với 3 lớp liền thân: lớp inox 304 bên trong cùng; nhôm nằm chính giữa và inox 430 bên ngoài. Sản phẩm tuyệt đối an toàn cho sức khỏe người dùng với ch...,699000,799000,,100000,13,3,,available,,1000,1000,,31627,Elmich
271485925,4045833078923,"Giường xếp gọn cao cấp SUMIKA 339D, chiều rộng 80cm, khung thép, có bánh xe di chuyển là mẫu giường ngủ có nệm dễ dàng xếp gọn khi không sử dụng, được nhập khẩu 100%, sản xuất theo kiểu dáng Hàn Quốc,...",2350000,3400000,,1050000,31,0,,available,,1000,1000,,51302,Sumika
198462390,2823467335587,"Nồi inox liền khối Elmich Hera thiết kế hiện đại, màu sắc trẻ trung thời thượng.Chất liệu inox 304 tuyệt đối an toàn cho sức khỏe.Tay cầm, quai được làm từ inox 201 chắc chắn và an toàn cho người sử...",494000,990000,,496000,50,30,,available,,1000,1000,,31627,Elmich
54484578,3821461114290,"MÔ TẢ SẢN PHẨM*LƯU Ý !!!: Sản phẩm có 03 phiên bản: Đèn không tích điện: cần phải cắm vào nguồn điện như: ổ điện, máy tính, sạc dự phòng mới có thể sử dụng đượcĐèn tích điện: tích hợp pin lithium...",195000,199000,,4000,2,2111,,available,,1000,1000,,835483,eLights
53583472,4451468802389,"Bộ Hộp Cơm Giữ Nhiệt Lock&Lock Easy Carry 2L LHC8039 Có Túi (1 Hộp 720ml, 2 Hộp 420ml Kèm 1 Bộ Muỗng Và Nĩa) được làm bằng chất liệu thép không gỉ cao cấp, không những bền chắc mà còn mang lại hi...",917000,1667000,,750000,45,2667,,available,,1000,1000,,48077,LocknLock
94778000,9100607091971,"Ô dù được sản xuất trên công nghệ Nhật BảnĐộ mở rộng tới 120cm với 10 nan ô nan ô dày, thép dẻo chịu lực tốt hạn chế gập gẫy sản phẩmKhung, cán chắc chắn, bền đẹp không gỉNút bấm đóng mở tự động thời ...",196000,196000,,0,0,266,,available,,1000,1000,,837855,XUDI
56941523,4192161694351,"Ly nhựa 2 lớp LocknLock kèm ống hút HAP507 750ml hai lớp cách nhiệt tốt, ngăn chặn sự ảnh hưởng từ nhiệt độ bên ngoài. Bề mặt ly ít bị đọng nước dù bạn dùng ly để đựng nước đá.Miệng ly rộng giúp bạn ...",107000,217000,,110000,51,1870,,available,,1000,1000,,48077,LocknLock
99994000,9415199298102,Đặc điểm nổi bậtBình giữ nhiệt có ống hút Lock&Lock Bucket Tumbler with Straw LHC4268 thiết kế tay cầm chắc chắn giúp bạn thuận tiện mang theo mọi lúc mọi nơi.Thân bình có cấu tạo 2 lớp và tất ...,258000,473000,,215000,45,1423,,available,,1000,1000,,48077,LocknLock
17423771,1693054414764,Hàng năm có khoảng 600 triệu viên pin bị vứt bỏ. Số lượng pin này xếp dài ra sẽ tương đương quãng đường từ Anh sang Úc!Pin có nhiều loại với nhiều kích thước khác nhau: Có viên pin có kích thước chỉ n...,80000,100000,,20000,20,686,,available,,1000,1000,,18804,Panasonic
73125530,4485355058795,"Hộp cơm thủy tinh Lock&Lock chia ngăn kèm muỗng đũa LLG991CL 930ml - Hàng chính hãng, dùng được lò vi sóng - JoyMall ĐẶC ĐIỂM NỔI BẬT- Kích thước 196 x 144 x 60 mm cực gọn mà dung tích chứa đế...",199100,362000,,162900,45,118,,available,,1000,1000,,48077,LocknLock
11488920,6235877269401,"Đặc điểm nổi bậtBình Giữ Nhiệt Lock&Lock RigaTumbler LHC4160GRN có tiết kế nhẹ, đẹp, cá tính, giữ nhiệt tốt, bền, thích hợp sử dụng như bình nước dành cho hoạt động ngoài trời! có thể mang theo ...",388000,715000,,327000,46,6092,,available,,1000,1000,,48077,LocknLock
104270135,4999472244737,Bình Giữ Nhiệt LocknLock Featherlight One-touch Tumbler LHC3257 có thiết kế mỏng nhẹ tạo cảm giác dễ dàng trong di chuyển và mang theo khắp nơi.Thân bình được thiết kế nhỏ gọn giúp tiết kiệm không gi...,284300,517000,,232700,45,38,,available,,1000,1000,,48077,LocknLock
2119173,3784672643501,"Đặc điểm nổi bậtCây Lau Nhà Dạng Xịt Nước Lock&Lock ETM472 thiết kế cây lau nhà dạn đứng với thiết kế tay cầm có cần gạt để điểu khiển việc phun nước, giúp dễ thao tác, tạo cảm giác thoải mái kh...",294000,539000,,245000,45,1080,,available,,1000,1000,,48077,LocknLock
186558014,6994053079370,"Combo 10 Móc Dán Tường Treo Đồ Đa Năng Siêu Chịu LựcMỗi miếng dán sử dụng keo cường lực, độ bám dính tốt, nhưng khách chỉ nên dán trên bề mặt tường mịn màng, không lồi lỗ để đảm bảo thời gian sử dụng...",25000,25000,,0,0,388,,available,,1000,1000,,5706641,NAVIVU
122692850,5498033650829,"Chổi cọ sàn vệ sinh Parroti Easy ES02 được thiết kế tinh tế, cây chổi làm bằng nhôm cao cấp, có thể điều chỉnh độ dài linh hoạt phù hợp không gian phòng tắm. Cộng với tính năng vừa chà vừa gạt nước t...",129000,199000,,70000,35,838,,available,,1000,1000,,746615,Parroti
52574827,5484450002770,"HƯỚNG DẪN SỬ DỤNG:Mở ô (dù) đơn giản chỉ với 1 nút bấm.Khi thu ô (dù), ngoài việc bấm nút để thu lại sau đó quý khách dùng tay ấn từ chóp ô để thu phần que ngắn lại như trước khi mở vào lần tới.Dù...",110000,110000,,0,0,1370,,available,,1000,1000,,277519,DandiHome
99621372,4566919726066,"Đặc điểm nổi bậtBình giữ nhiệt Lock&Lock Belt Bottle LHC4267 490ml có thiết kế độc đáo với quai xách kiểu dáng dây đai cùng với lớp sơn nhám tông màu pastel tạo cho bình vẻ ngoài sang trọng, tra...",259000,473000,,214000,45,1368,,available,,1000,1000,,48077,LocknLock
2119169,4204353763551,"Đặc điểm nổi bậtBộ Cây Lau Nhà Lock&Lock Squeeze Flat Mop ETM471 thiết kế xô tứ giác thông minh, khe vắt vừa có thể vắt khô nước vừa loại các vết bẩn một cách dễ dàng.Thiết kế thùng chứa nước n...",529000,979000,,450000,46,1218,,available,,1000,1000,,48077,LocknLock
892121,8567702194984,"Quy cách đóng gói : 12 viên pin ( 8+4)Pin Max 8 + 4 Viên Energizer E91 BP8+4 AA là sản phẩm có thể sử dụng cho các loại máy ảnh, điều khiển từ xa, đèn Pin, máy chơi game không dây, máy nghe nhạc MP3 ...",150000,180000,,30000,17,414,,available,,1000,1000,,19312,Energizer
273624233,7688552459272,"Đặc điểm nổi bậtBình giữ nhiệt Lock&Lock LHC4274 có 2 loại nắp:Nắp đậy trên cùng: nắp được tích hợp cùng tay cầm. Nắp có gioăng silicon giúp vặn kín, khít và chống rò rỉ nước tối đa. Tay cầm b...",296000,486000,,190000,39,343,,available,,1000,1000,,48077,LocknLock
71178441,7933299170181,"Áo mưa là sản phẩm thông dụng, không thể thiếu khi mùa mưa đến, giúp bạn tránh những cơn mưa bất chợt, áo mưa được cắt may từ vải dù có độ bền cao hơn các loại vải khác.                              ...",115000,115000,,0,0,237,,available,,1000,1000,,837855,XUDI
90531871,4758446326246,"  Đèn bàn không chỉ là một dụng cụ cần thiết cho việc học tập, cũng như làm việc của bạn mà còn là một vật trang trí không thể thiếu cho căn phòng của bạn. Đèn bàn Moontronics là một sản phẩm cao ...",135000,219000,,84000,38,1037,,available,,1000,1000,,4251381,Moontronics
173211404,7514928433043,1.Thông tin sản phẩm:- Trọng lượng: 7.6kg - 9.1kg- Chất liệu: Phiên bản mới Chân ghế khung thép chắc chắn; Khung ghế nhựa  ABS; Thân ghế vải lưới siêu thoáng khí; Đệm ghế mút bọt biển êm ái- Màu sắ...,599000,1078200,,479200,44,665,,available,,1000,1000,,46703,Deli
3480627,9330774535233,"Đặc điểm nổi bậtBộ Cây Lau Nhà Xoay Tay Compact Spin Mop Lock&Lock ETM466: Thùng Giặt + Cây + Bông LauThùng chứa được làm bằng chất liệu nhựa PP cao cấp, chất lượng, có khả năng chịu được va đậ...",507000,924000,,417000,45,1308,,available,,1000,1000,,48077,LocknLock
46202190,3178844847277,"Túi lưới giặt đồ cho máy giặt bảo vệ quần áo chống biến dạng chất lượng tốt dây kéo lưới mịn Polyester nhằm bảo vệ quần áo được làm từ tơ lụa, ren, len, thổ cẩm, lông thú, gấm, cotton, … tránh bị móc ...",54000,54000,,0,0,374,,available,,1000,1000,,111461,OEM
120552065,9367707323552,"Chất liệu inox 304 an toàn tuyệt đối cho sức khỏeBình giữ nhiệt inox 304 Elmich EL-8013OL được làm bằng chất liệu inox 304 có khả năng chống ăn mòn tuyệt vời, bình giữ nhiệt Elmich EL-8013OL an toàn ...",159000,389000,,230000,59,252,,available,,1000,1000,,31627,Elmich
122700651,3825108800822,"Cây lau kính, gạt chùi kính đa năng 2 đầu trong 1 - Parroti Shiny SN01 được thiết kế tinh tế, cán làm bằng nhôm cao cấp, có thể điều chỉnh độ dài linh hoạt phù hợp độ cao của cửa sổ. Cộng ...",129000,199000,,70000,35,601,,available,,1000,1000,,746615,Parroti
72652203,9481579402999,"Hộp đựng thức ăn cho bé Lock&Lock có vạch chia 230ml x 3 hộp LLG508S3 làm từ thủy tinh Borosilicate chịu nhiệt (từ -20 độ C lên đến 400℃), an toàn và đáng tin cậyHộp đựng thức ăn kín hơiThiết k...",192000,350000,,158000,45,834,,available,,1000,1000,,48077,LocknLock
146262084,8674391888050,Ngủ ngon và sâu hơn với sự nâng đỡ và thoáng mát từ Gối Memory Foam NOOZViệc dành 8 tiếng để ngủ trên một chiếc gối quá dày hoặc quá mỏng sẽ làm bạn cảm thấy mệt mỏi va...,329000,560000,,231000,41,686,,available,,1000,1000,,3797113,NOOZ
21441057,9944927310617,"Chảo Chống Dính Đá Sunhouse SBD18 được tin dùng bởi công năng tuyệt vời, độ chống dính cao cùng với kết cấu bền chắc. Bề mặt phủ lớp đá Marble khiến cho tổng quan sản phẩm đẹp mắt, ấn tượng và nổi bật...",197000,260000,,63000,24,779,,available,,1000,1000,,41048,Sunhouse
94724913,1173549953226,"Ron Dán Che Khe Cửa ,Chân Cửa,Khung Cửa CTFAST Chống Bụi, Ngăn Côn Trùng, Chống Ồn, Chống Thoát Nhiệt Điều Hòa, Chống Va Đập Cửa là mẫu ron cải tiến mới nhất 2021 - dòng sản phẩm tiện ích giúp gia đìn...",49000,70000,,21000,30,333,,available,,1000,1000,,3985581,CTFAST
1024190,4116222211578,"Bộ 3 Hộp Cơm Giữ Nhiệt Lock&Lock Mushroom LHC8025SLV - Bạc dùng để đựng thực phẩm, thích hợp để sử dụng hằng ngày.Bộ sản phẩm gồm: Hộp cơm 460ml, 2 hộp thức ăn 420ml và 280ml, 1 túi giữ nhiệt, 1...",553000,1007000,,454000,45,1298,,available,,1000,1000,,48077,LocknLock
119195755,1507098913214,"Bộ Cây Lau Nhà 360 Độ Đa Năng, Thùng Vắt 2 Ngăn Thông Minh Parroti Pro Max - PX01Bộ lau nhà thông minh Parroti Pro Max - PX01 với khả năng lau sạch sàn nhà một cách nhanh chóng và nhẹ nhàng, phù hợp...",519000,849000,,330000,39,679,,available,,1000,1000,,746615,Parroti
193645842,9769740296934,"Nồi lẩu chống dính Elmich EL-4403OL size 26cm có đường kính 26cm, cao 8.5cm. Thành nồi cao giúp đun được lượng nước lẩu nhiều hơn. Ngoài chức năng nấu lẩu, bạn có thể sử dụng nồi để xào, nấu, luộ Nồi...",449000,690000,,241000,35,6,,available,,1000,1000,,31627,Elmich
189558565,6114651058166,"Đặc điểm nổi bậtCốc đôi giữ nhiệt inox 304 Elmich EL8020 có thiết kế đơn giản nhưng nhờ được cấu tạo nhiều lớp và làm từ chất liệu cao cấp giúp cốc có khả năng giữ nhiệt tốt. Trong đó, thời gian giữ...",579000,579000,,0,0,13,,available,,1000,1000,,31627,Elmich
9977976,3579500104657,"Xoong Elmich Inox 304 Red Velvet  được cấu tạo với 5 lớp đáyQuai đinh tán, vung kính chịu nhiệt giúp dễ dàng quan sát thực phẩm khi đun nấuSản phẩm tiết kiệm năng lượng, sử dụng được trên tất cả ...",615000,1215000,,600000,49,9,,available,,1000,1000,,31627,Elmich
249253386,9014854169145,"Bộ nồi 5 đáy Inox 304 Elmich Celestin EL 3979 được làm từ chất liệu inox 304, an toàn cho sức khỏe, không giải phóng chất độc hạiCông nghệ đáy nồi 5 lớp tối ưu giúp truyền nhiệt nhanh, giữ nh...",1660000,1660000,,0,0,3,,available,,1000,1000,,31627,Elmich
163165152,3263412140754,Công nghệ mới 3 lớp liền thân Trimax ECO được sản xuất theo công nghệ mới với 3 lớp liền thân: lớp inox 304 bên trong cùng; nhôm nằm chính giữa và inox 430 bên ngoài.An toàn cho sức khỏeSản phẩm tu...,791000,1259000,,468000,37,10,,available,,1000,1000,,31627,Elmich
177610565,4234116396241,"MÔ TẢ SẢN PHẨM- Đèn pin siêu sáng Ultrafire XML T6 là sự kết hợp tuyệt vời giữa công suất chiếu sáng cao, trở thành một công cụ đáng tin cậy không thể thiếu trong các tình huống khẩn cấp, tìm kiếm, ...",124000,199000,,75000,38,305,,available,,1000,1000,,5003355,US ARMY
182971940,7966240754631,Đặc điểm nổi bậtBình giữ nhiệt LocknLock có 2 nắp thay thế New Clip Tumbler 540ml LHC4279 có cấu trúc tường đôi cho hiệu quả cách nhiệt và giữ mát xuất sắc cũng như ngăn ngừa được việc đọng nước ngo...,285000,520000,,235000,45,333,,available,,1000,1000,,48077,LocknLock
92385690,9397059163587,"- Kiểu dáng chắc chắn, tiện lợi, dễ dàng sử dụng.- Giúp bạn bảo vệ mình khỏi những cơn mưa bất chợt khi đang đi đường.- Kích thước to rộng, có 2 đầu tiện sử dụng cho 2 người.                       ...",140000,140000,,0,0,61,,available,,1000,1000,,837855,XUDI
57867024,5400823422204,Đặc điểm nổi bậtBộ Lau Nhà Xoay 360 Độ Sunhouse Ks-Cl350PO được thiết kế tiện dụng với thùng vắt làm bằng nhựa nguyên sinh PP siêu bền với màu cam bắt mắt. Kích thước phù hợp giúp bạn thoải mái giặ...,337000,513000,,176000,34,1198,,available,,1000,1000,,41048,Sunhouse
120759154,6781039495608,  ...,25000,25000,,0,0,171,,available,,1000,1000,,111461,OEM
193648049,8627029878591,"Bộ nồi inox liền khối Elmich Trimax ECO EL-8000 size 16, 18, 22cmTrimax ECO được sản xuất theo công nghệ mới với 3 lớp liền thân: lớp inox 304 bên trong cùng; nhôm nằm chính giữa và inox 430 ...",2020000,2650000,,630000,24,2,,available,,1000,1000,,31627,Elmich
46694285,8268375340905,"Nồi Inox Cao Cấp 3 Lớp Đáy Liền Tri-Max4 lớp cả thân đáy liền bắt nhiệt nhanh và tỏa nhiệt đều từ thành và đáy.Thực phẩm chín đều được đảm bảo dinh dưỡng, không gây cháy, dính sát thực phẩm.Chất l...",650000,819000,,169000,21,85,,available,,1000,1000,,31627,Elmich
57642329,3216639817507,"Nồi Inox 3 Lớp Cao Cấp Đáy Liền Elmich Tri-Max XS EL áp dụng công nghệ thân đáy liền 3 lớp siêu bền, Tri – Max XS bắt nhiệt nhanh, tỏa nhiệt đều từ cả thành và đáy, giúp thực phẩm dưới đáy không bị c...",917000,1079000,,162000,15,27,,available,,1000,1000,,31627,Elmich
163165150,8149222358342,"Cấu tạo 2 lớp thân đáy liền bắt nhiệt nhanh, tỏa nhiệt đềuBộ inox Elmich Tri-max baby EL3794 với phía ngoài cùng của chảo, quánh Trimax Baby là lớp inox 430 dày 0,5mm, đánh bóng gương, thuận tiện cho...",612000,839000,,227000,27,6,,available,,1000,1000,,31627,Elmich
189558569,6800906829047,"Bộ 3 nồi có kích thước: 16,20,24cmLàm bằng hợp kim nhôm nguyên chất, bên trong phủ sơn chống dính whitford xylan màu đá đen vân trắng không giải phóng chất PFOA gây ung thư, chịu nhiệt lên đến 250 độ...",1050000,1790000,,740000,41,11,,available,,1000,1000,,31627,Elmich
73147684,1640597713793,"Thanh xốp gắn chân cửa chống kẹt chân cho bé, bịt khe hở, chắn gió, chặn côn trùngMô tả sản phẩm:Hai mặt, bảo vệ kép, dụng cụ cách nhiệt cho cửa và cửa sổ.Dụng cụ sẽ được cố định ở hai bên đối diện...",40000,40000,,0,0,65,,available,,1000,1000,,111461,OEM
54145105,1259816294526,TẠI SAO BẠN NÊN MUA CỌ SILICON THAY VÌ LOẠI SỢI CƯỚC? Đầu cọ làm bằng Silicon mềm giúp tiếp xúc với bề mặt men rộng và sát hơn nên việc chùi nhanh và sạch hơn. Silicon cao cấp khác với các loại đầu...,89000,89000,,0,0,1254,,available,,1000,1000,,746615,Parroti
32328782,1378958870501,"PHIN NHÔM HOA VĂN MÀU ĐEN VĨ NHÂN GIỚI THIỆU SẢN PHẨM:- Phin cà phê chất liệu nhôm cao cấp in hoa văn Doanh nhân rất tinh tế. - Phin với nhiều màu đen sang trọng và huyền bí,giúp khách hàng thể hi...",79000,79000,,0,0,487,,available,,1000,1000,,155734,Trung Nguyên
1399571,5944614557985,"Gối Memory Foam 50D Hình Cong Lock&Lock HLW111 là gối mút hoạt tính, loại mút mà các nhà khoa học của NASA đã nghiên cứu, chế tạo để phục vụ cho các nhà du hành vũ trụ với mục đích làm giảm tối đa...",289000,483000,,194000,40,1202,,available,,1000,1000,,48077,LocknLock
106457363,5381144755688,Túi Giữ Nhiệt Đựng Hộp Cơm 2 NgănChọn Màu Túi Giữ Nhiệt Đựng Cặp Lồng Cơm Nhiều Màu – Chống Thấm Nước Chính HãngMô tả chi tiết - Túi giữ nhiệt đựng hộp cơm văn phòng Chính hãng miDoctor:Túi giữ...,42500,43000,,500,1,207,,available,,1000,1000,,245945,miDoctor
193648050,2081126730324,"Bộ nồi inox liền khối Elmich Trimax ECO EL-8004 size 18, 20, 26, chảo 26cmTrimax ECO được sản xuất theo công nghệ mới với 3 lớp liền thân: lớp inox 304 bên trong cùng; nhôm nằm chính giữa và inox...",2540000,3939000,,1399000,36,4,,available,,1000,1000,,31627,Elmich
57642340,4147757596250,"Quánh Inox 2 Lớp Chống Dính Đáy Liền Elmich Tri-Max với công nghệ thân đáy liền 2lớp siêu bền, Tri – Max bắt nhiệt nhanh, tỏa nhiệt đều từ cả thành và đáy, giúp thực phẩm dưới đáy không bị cháy sát mà...",482000,615000,,133000,22,22,,available,,1000,1000,,31627,Elmich
193648055,6812371671091,Trimax ECO được sản xuất theo công nghệ mới với 3 lớp liền thân: lớp inox 304 bên trong cùng; nhôm nằm chính giữa và inox 430 bên ngoài. Sản phẩm tuyệt đối an toàn cho sức khỏe người dùng với ch...,699000,799000,,100000,13,3,,available,,1000,1000,,31627,Elmich
271485925,4045833078923,"Giường xếp gọn cao cấp SUMIKA 339D, chiều rộng 80cm, khung thép, có bánh xe di chuyển là mẫu giường ngủ có nệm dễ dàng xếp gọn khi không sử dụng, được nhập khẩu 100%, sản xuất theo kiểu dáng Hàn Quốc,...",2350000,3400000,,1050000,31,0,,available,,1000,1000,,51302,Sumika
198462390,2823467335587,"Nồi inox liền khối Elmich Hera thiết kế hiện đại, màu sắc trẻ trung thời thượng.Chất liệu inox 304 tuyệt đối an toàn cho sức khỏe.Tay cầm, quai được làm từ inox 201 chắc chắn và an toàn cho người sử...",494000,990000,,496000,50,30,,available,,1000,1000,,31627,Elmich
76834277,2409071801116,(*) LƯU Ý: MIẾNG LAU CHỈ SỬ DỤNG ĐƯỢC CHO SẢN PHẨM PARROTI PRO PR01 1. ƯU ĐIỂM SẢN PHẨM:- Vải lau dày dặn và thấm hút tốt- Làm từ chất liệu Microfiber có khả năng kháng khuẩn 99%- Có thể gom ...,79000,79000,,0,0,337,,available,,1000,1000,,746615,Parroti
163550425,6411360301815," CAM KẾT: Cam kết đổi trả nếu hàng không giống mô tả và hoàn tiền 100% nếu sản phẩm lỗi.────()()()────()()()──── Cấu tạo nệmLớp áo ngoài: Sử dụng sợi vải cotton dệt mật độ cao có tính kháng bụi, chốn...",399000,500000,,101000,20,28,,available,,1000,1000,,5405899,FUKOJI
115092053,6156159064709,"Theo các chuyên gia y tế, tối thiểu bạn nên thay ga giường, gối 1 lần/tuần. Bởi trên mặt ga giường, vỏ gối chứa vô số vi khuẩn từ tế bào chết trên da (cơ thể mất hàng triệu tế bào da mỗi ngày), phấn t...",90000,90000,,0,0,717,,available,,1000,1000,,697923,LIDACO
